Quarter,portfolio_id,returns,asset_class
1974 Q1,Options_01,NA,non_equity
1974 Q1,Options_02,NA,non_equity
1974 Q1,Options_03,NA,non_equity
1974 Q1,Options_04,NA,non_equity
1974 Q1,Options_05,NA,non_equity
1974 Q1,Options_06,NA,non_equity
1974 Q1,Options_07,NA,non_equity
1974 Q1,Options_08,NA,non_equity
1974 Q1,Options_09,NA,non_equity
1974 Q1,Options_10,NA,non_equity
1974 Q1,Options_11,NA,non_equity
1974 Q1,Options_12,NA,non_equity
1974 Q1,Options_13,NA,non_equity
1974 Q1,Options_14,NA,non_equity
1974 Q1,Options_15,NA,non_equity
1974 Q1,Options_16,NA,non_equity
1974 Q1,Options_17,NA,non_equity
1974 Q1,Options_18,NA,non_equity
1974 Q1,CDS_01,NA,non_equity
1974 Q1,CDS_02,NA,non_equity
1974 Q1,CDS_03,NA,non_equity
1974 Q1,CDS_04,NA,non_equity
1974 Q1,CDS_05,NA,non_equity
1974 Q1,CDS_06,NA,non_equity
1974 Q1,CDS_07,NA,non_equity
1974 Q1,CDS_08,NA,non_equity
1974 Q1,CDS_09,NA,non_equity
1974 Q1,CDS_10,NA,non_equity
1974 Q1,CDS_11,NA,non_equity
1974 Q1,CDS_12,NA,non_equity
1974 Q1,CDS_13,NA,non_equity
1974 Q1,CDS_14,NA,non_equity
1974 Q1,CDS_15,NA,non_equity
1974 Q1,CDS_16,NA,non_equity
1974 Q1,CDS_17,NA,non_equity
1974 Q1,CDS_18,NA,non_equity
1974 Q1,CDS_19,NA,non_equity
1974 Q1,CDS_20,NA,non_equity
1974 Q1,Commod_01,NA,non_equity
1974 Q1,Commod_02,NA,non_equity
1974 Q1,Commod_03,NA,non_equity
1974 Q1,Commod_04,NA,non_equity
1974 Q1,Commod_05,NA,non_equity
1974 Q1,Commod_06,NA,non_equity
1974 Q1,Commod_07,NA,non_equity
1974 Q1,Commod_08,NA,non_equity
1974 Q1,Commod_09,NA,non_equity
1974 Q1,Commod_10,NA,non_equity
1974 Q1,Commod_11,NA,non_equity
1974 Q1,Commod_12,NA,non_equity
1974 Q1,Commod_13,NA,non_equity
1974 Q1,Commod_14,NA,non_equity
1974 Q1,Commod_15,NA,non_equity
1974 Q1,Commod_16,NA,non_equity
1974 Q1,Commod_17,NA,non_equity
1974 Q1,Commod_18,NA,non_equity
1974 Q1,Commod_19,NA,non_equity
1974 Q1,Commod_20,NA,non_equity
1974 Q1,Commod_21,NA,non_equity
1974 Q1,Commod_22,NA,non_equity
1974 Q1,Commod_23,NA,non_equity
1974 Q1,FX_01,NA,non_equity
1974 Q1,FX_02,NA,non_equity
1974 Q1,FX_03,NA,non_equity
1974 Q1,FX_04,NA,non_equity
1974 Q1,FX_05,NA,non_equity
1974 Q1,FX_06,NA,non_equity
1974 Q1,FX_07,NA,non_equity
1974 Q1,FX_08,NA,non_equity
1974 Q1,FX_09,NA,non_equity
1974 Q1,FX_10,NA,non_equity
1974 Q1,FX_11,NA,non_equity
1974 Q1,FX_12,NA,non_equity
1974 Q1,All_01,1.1012,non_equity
1974 Q1,All_02,1.1173,non_equity
1974 Q1,All_03,1.1518,non_equity
1974 Q1,All_04,1.1439,non_equity
1974 Q1,All_05,1.2248000000000001,non_equity
1974 Q1,All_06,1.0319,non_equity
1974 Q1,All_07,1.1536,non_equity
1974 Q1,All_08,1.0937999999999999,non_equity
1974 Q1,All_09,1.1185,non_equity
1974 Q1,All_10,1.1891,non_equity
1974 Q1,All_11,1.0117,non_equity
1974 Q1,All_12,1.0308,non_equity
1974 Q1,All_13,1.0671,non_equity
1974 Q1,All_14,1.065,non_equity
1974 Q1,All_15,1.1303,non_equity
1974 Q1,All_16,0.9349,non_equity
1974 Q1,All_17,0.9933,non_equity
1974 Q1,All_18,1.0041,non_equity
1974 Q1,All_19,1.0641,non_equity
1974 Q1,All_20,1.0684,non_equity
1974 Q1,All_21,0.9525,non_equity
1974 Q1,All_22,0.9883,non_equity
1974 Q1,All_23,0.9395,non_equity
1974 Q1,All_24,0.9998,non_equity
1974 Q1,All_25,0.9879,non_equity
1974 Q1,All_26,NA,non_equity
1974 Q1,All_27,NA,non_equity
1974 Q1,All_28,NA,non_equity
1974 Q1,All_29,NA,non_equity
1974 Q1,All_30,NA,non_equity
1974 Q1,All_31,NA,non_equity
1974 Q1,All_32,NA,non_equity
1974 Q1,All_33,NA,non_equity
1974 Q1,All_34,NA,non_equity
1974 Q1,All_35,NA,non_equity
1974 Q1,All_36,0.9864,non_equity
1974 Q1,All_37,0.9836,non_equity
1974 Q1,All_38,0.9783,non_equity
1974 Q1,All_39,0.9794,non_equity
1974 Q1,All_40,0.9805,non_equity
1974 Q1,All_41,0.981,non_equity
1974 Q1,All_42,0.9811,non_equity
1974 Q1,All_43,0.9767,non_equity
1974 Q1,All_44,0.9777,non_equity
1974 Q1,All_45,0.9815,non_equity
1974 Q1,All_46,NA,non_equity
1974 Q1,All_47,NA,non_equity
1974 Q1,All_48,NA,non_equity
1974 Q1,All_49,NA,non_equity
1974 Q1,All_50,NA,non_equity
1974 Q1,All_51,NA,non_equity
1974 Q1,All_52,NA,non_equity
1974 Q1,All_53,NA,non_equity
1974 Q1,All_54,NA,non_equity
1974 Q1,All_55,NA,non_equity
1974 Q1,All_56,NA,non_equity
1974 Q1,All_57,NA,non_equity
1974 Q1,All_58,NA,non_equity
1974 Q1,All_59,NA,non_equity
1974 Q1,All_60,NA,non_equity
1974 Q1,All_61,NA,non_equity
1974 Q1,All_62,NA,non_equity
1974 Q1,All_63,NA,non_equity
1974 Q1,All_64,NA,non_equity
1974 Q1,All_65,NA,non_equity
1974 Q1,All_66,NA,non_equity
1974 Q1,All_67,NA,non_equity
1974 Q1,All_68,NA,non_equity
1974 Q1,All_69,NA,non_equity
1974 Q1,All_70,NA,non_equity
1974 Q1,All_71,NA,non_equity
1974 Q1,All_72,NA,non_equity
1974 Q1,All_73,NA,non_equity
1974 Q1,All_74,NA,non_equity
1974 Q1,All_75,NA,non_equity
1974 Q1,All_76,NA,non_equity
1974 Q1,All_77,NA,non_equity
1974 Q1,All_78,NA,non_equity
1974 Q1,All_79,NA,non_equity
1974 Q1,All_80,NA,non_equity
1974 Q1,All_81,NA,non_equity
1974 Q1,All_82,NA,non_equity
1974 Q1,All_83,NA,non_equity
1974 Q1,All_84,NA,non_equity
1974 Q1,All_85,NA,non_equity
1974 Q1,All_86,NA,non_equity
1974 Q1,All_87,NA,non_equity
1974 Q1,All_88,NA,non_equity
1974 Q1,All_89,NA,non_equity
1974 Q1,All_90,NA,non_equity
1974 Q1,All_91,NA,non_equity
1974 Q1,All_92,NA,non_equity
1974 Q1,All_93,NA,non_equity
1974 Q1,All_94,NA,non_equity
1974 Q1,All_95,NA,non_equity
1974 Q1,All_96,NA,non_equity
1974 Q1,All_97,NA,non_equity
1974 Q1,All_98,NA,non_equity
1974 Q1,All_99,NA,non_equity
1974 Q1,All_100,NA,non_equity
1974 Q1,All_101,NA,non_equity
1974 Q1,All_102,NA,non_equity
1974 Q1,All_103,NA,non_equity
1974 Q1,All_104,NA,non_equity
1974 Q1,All_105,NA,non_equity
1974 Q1,All_106,NA,non_equity
1974 Q1,All_107,NA,non_equity
1974 Q1,All_108,NA,non_equity
1974 Q1,All_109,NA,non_equity
1974 Q1,All_110,NA,non_equity
1974 Q1,All_111,NA,non_equity
1974 Q1,All_112,NA,non_equity
1974 Q1,All_113,NA,non_equity
1974 Q1,All_114,NA,non_equity
1974 Q1,All_115,NA,non_equity
1974 Q1,All_116,NA,non_equity
1974 Q1,All_117,NA,non_equity
1974 Q1,All_118,NA,non_equity
1974 Q1,All_119,NA,non_equity
1974 Q1,All_120,NA,non_equity
1974 Q1,All_121,NA,non_equity
1974 Q1,All_122,NA,non_equity
1974 Q1,All_123,NA,non_equity
1974 Q1,All_124,NA,non_equity
1974 Q2,US_bonds_01,NA,non_equity
1974 Q2,US_bonds_02,NA,non_equity
1974 Q2,US_bonds_03,NA,non_equity
1974 Q2,US_bonds_04,NA,non_equity
1974 Q2,US_bonds_05,NA,non_equity
1974 Q2,US_bonds_06,NA,non_equity
1974 Q2,US_bonds_07,NA,non_equity
1974 Q2,US_bonds_08,NA,non_equity
1974 Q2,US_bonds_09,NA,non_equity
1974 Q2,US_bonds_10,NA,non_equity
1974 Q2,US_bonds_11,0.9601999999999999,non_equity
1974 Q2,US_bonds_12,0.9556,non_equity
1974 Q2,US_bonds_13,0.9487,non_equity
1974 Q2,US_bonds_14,0.9396,non_equity
1974 Q2,US_bonds_15,0.9373,non_equity
1974 Q2,US_bonds_16,0.9297,non_equity
1974 Q2,US_bonds_17,0.9288,non_equity
1974 Q2,US_bonds_18,0.9124,non_equity
1974 Q2,US_bonds_19,0.8835999999999999,non_equity
1974 Q2,US_bonds_20,0.8971,non_equity
1974 Q2,Sov_bonds_01,NA,non_equity
1974 Q2,Sov_bonds_02,NA,non_equity
1974 Q2,Sov_bonds_03,NA,non_equity
1974 Q2,Sov_bonds_04,NA,non_equity
1974 Q2,Sov_bonds_05,NA,non_equity
1974 Q2,Sov_bonds_06,NA,non_equity
1974 Q2,Options_01,NA,non_equity
1974 Q2,Options_02,NA,non_equity
1974 Q2,Options_03,NA,non_equity
1974 Q2,Options_04,NA,non_equity
1974 Q2,Options_05,NA,non_equity
1974 Q2,Options_06,NA,non_equity
1974 Q2,Options_07,NA,non_equity
1974 Q2,Options_08,NA,non_equity
1974 Q2,Options_09,NA,non_equity
1974 Q2,Options_10,NA,non_equity
1974 Q2,Options_11,NA,non_equity
1974 Q2,Options_12,NA,non_equity
1974 Q2,Options_13,NA,non_equity
1974 Q2,Options_14,NA,non_equity
1974 Q2,Options_15,NA,non_equity
1974 Q2,Options_16,NA,non_equity
1974 Q2,Options_17,NA,non_equity
1974 Q2,Options_18,NA,non_equity
1974 Q2,CDS_01,NA,non_equity
1974 Q2,CDS_02,NA,non_equity
1974 Q2,CDS_03,NA,non_equity
1974 Q2,CDS_04,NA,non_equity
1974 Q2,CDS_05,NA,non_equity
1974 Q2,CDS_06,NA,non_equity
1974 Q2,CDS_07,NA,non_equity
1974 Q2,CDS_08,NA,non_equity
1974 Q2,CDS_09,NA,non_equity
1974 Q2,CDS_10,NA,non_equity
1974 Q2,CDS_11,NA,non_equity
1974 Q2,CDS_12,NA,non_equity
1974 Q2,CDS_13,NA,non_equity
1974 Q2,CDS_14,NA,non_equity
1974 Q2,CDS_15,NA,non_equity
1974 Q2,CDS_16,NA,non_equity
1974 Q2,CDS_17,NA,non_equity
1974 Q2,CDS_18,NA,non_equity
1974 Q2,CDS_19,NA,non_equity
1974 Q2,CDS_20,NA,non_equity
1974 Q2,Commod_01,NA,non_equity
1974 Q2,Commod_02,NA,non_equity
1974 Q2,Commod_03,NA,non_equity
1974 Q2,Commod_04,NA,non_equity
1974 Q2,Commod_05,NA,non_equity
1974 Q2,Commod_06,NA,non_equity
1974 Q2,Commod_07,NA,non_equity
1974 Q2,Commod_08,NA,non_equity
1974 Q2,Commod_09,NA,non_equity
1974 Q2,Commod_10,NA,non_equity
1974 Q2,Commod_11,NA,non_equity
1974 Q2,Commod_12,NA,non_equity
1974 Q2,Commod_13,NA,non_equity
1974 Q2,Commod_14,NA,non_equity
1974 Q2,Commod_15,NA,non_equity
1974 Q2,Commod_16,NA,non_equity
1974 Q2,Commod_17,NA,non_equity
1974 Q2,Commod_18,NA,non_equity
1974 Q2,Commod_19,NA,non_equity
1974 Q2,Commod_20,NA,non_equity
1974 Q2,Commod_21,NA,non_equity
1974 Q2,Commod_22,NA,non_equity
1974 Q2,Commod_23,NA,non_equity
1974 Q2,FX_01,NA,non_equity
1974 Q2,FX_02,NA,non_equity
1974 Q2,FX_03,NA,non_equity
1974 Q2,FX_04,NA,non_equity
1974 Q2,FX_05,NA,non_equity
1974 Q2,FX_06,NA,non_equity
1974 Q2,FX_07,NA,non_equity
1974 Q2,FX_08,NA,non_equity
1974 Q2,FX_09,NA,non_equity
1974 Q2,FX_10,NA,non_equity
1974 Q2,FX_11,NA,non_equity
1974 Q2,FX_12,NA,non_equity
1974 Q2,All_01,0.8435,non_equity
1974 Q2,All_02,0.8415,non_equity
1974 Q2,All_03,0.8524,non_equity
1974 Q2,All_04,0.86240000000000006,non_equity
1974 Q2,All_05,0.885,non_equity
1974 Q2,All_06,0.8253,non_equity
1974 Q2,All_07,0.8371,non_equity
1974 Q2,All_08,0.8458,non_equity
1974 Q2,All_09,0.8863,non_equity
1974 Q2,All_10,0.8888,non_equity
1974 Q2,All_11,0.8334,non_equity
1974 Q2,All_12,0.8179,non_equity
1974 Q2,All_13,0.8596,non_equity
1974 Q2,All_14,0.8361000000000001,non_equity
1974 Q2,All_15,0.8912,non_equity
1974 Q2,All_16,0.8421,non_equity
1974 Q2,All_17,0.8202,non_equity
1974 Q2,All_18,0.8649,non_equity
1974 Q2,All_19,0.8336,non_equity
1974 Q2,All_20,0.8786,non_equity
1974 Q2,All_21,0.9518,non_equity
1974 Q2,All_22,0.8985,non_equity
1974 Q2,All_23,0.8805000000000001,non_equity
1974 Q2,All_24,0.8888,non_equity
1974 Q2,All_25,0.8857,non_equity
1974 Q2,All_26,NA,non_equity
1974 Q2,All_27,NA,non_equity
1974 Q2,All_28,NA,non_equity
1974 Q2,All_29,NA,non_equity
1974 Q2,All_30,NA,non_equity
1974 Q2,All_31,NA,non_equity
1974 Q2,All_32,NA,non_equity
1974 Q2,All_33,NA,non_equity
1974 Q2,All_34,NA,non_equity
1974 Q2,All_35,NA,non_equity
1974 Q2,All_36,0.9601999999999999,non_equity
1974 Q2,All_37,0.9556,non_equity
1974 Q2,All_38,0.9487,non_equity
1974 Q2,All_39,0.9396,non_equity
1974 Q2,All_40,0.9373,non_equity
1974 Q2,All_41,0.9297,non_equity
1974 Q2,All_42,0.9288,non_equity
1974 Q2,All_43,0.9124,non_equity
1974 Q2,All_44,0.8835999999999999,non_equity
1974 Q2,All_45,0.8971,non_equity
1974 Q2,All_46,NA,non_equity
1974 Q2,All_47,NA,non_equity
1974 Q2,All_48,NA,non_equity
1974 Q2,All_49,NA,non_equity
1974 Q2,All_50,NA,non_equity
1974 Q2,All_51,NA,non_equity
1974 Q2,All_52,NA,non_equity
1974 Q2,All_53,NA,non_equity
1974 Q2,All_54,NA,non_equity
1974 Q2,All_55,NA,non_equity
1974 Q2,All_56,NA,non_equity
1974 Q2,All_57,NA,non_equity
1974 Q2,All_58,NA,non_equity
1974 Q2,All_59,NA,non_equity
1974 Q2,All_60,NA,non_equity
1974 Q2,All_61,NA,non_equity
1974 Q2,All_62,NA,non_equity
1974 Q2,All_63,NA,non_equity
1974 Q2,All_64,NA,non_equity
1974 Q2,All_65,NA,non_equity
1974 Q2,All_66,NA,non_equity
1974 Q2,All_67,NA,non_equity
1974 Q2,All_68,NA,non_equity
1974 Q2,All_69,NA,non_equity
1974 Q2,All_70,NA,non_equity
1974 Q2,All_71,NA,non_equity
1974 Q2,All_72,NA,non_equity
1974 Q2,All_73,NA,non_equity
1974 Q2,All_74,NA,non_equity
1974 Q2,All_75,NA,non_equity
1974 Q2,All_76,NA,non_equity
1974 Q2,All_77,NA,non_equity
1974 Q2,All_78,NA,non_equity
1974 Q2,All_79,NA,non_equity
1974 Q2,All_80,NA,non_equity
1974 Q2,All_81,NA,non_equity
1974 Q2,All_82,NA,non_equity
1974 Q2,All_83,NA,non_equity
1974 Q2,All_84,NA,non_equity
1974 Q2,All_85,NA,non_equity
1974 Q2,All_86,NA,non_equity
1974 Q2,All_87,NA,non_equity
1974 Q2,All_88,NA,non_equity
1974 Q2,All_89,NA,non_equity
1974 Q2,All_90,NA,non_equity
1974 Q2,All_91,NA,non_equity
1974 Q2,All_92,NA,non_equity
1974 Q2,All_93,NA,non_equity
1974 Q2,All_94,NA,non_equity
1974 Q2,All_95,NA,non_equity
1974 Q2,All_96,NA,non_equity
1974 Q2,All_97,NA,non_equity
1974 Q2,All_98,NA,non_equity
1974 Q2,All_99,NA,non_equity
1974 Q2,All_100,NA,non_equity
1974 Q2,All_101,NA,non_equity
1974 Q2,All_102,NA,non_equity
1974 Q2,All_103,NA,non_equity
1974 Q2,All_104,NA,non_equity
1974 Q2,All_105,NA,non_equity
1974 Q2,All_106,NA,non_equity
1974 Q2,All_107,NA,non_equity
1974 Q2,All_108,NA,non_equity
1974 Q2,All_109,NA,non_equity
1974 Q2,All_110,NA,non_equity
1974 Q2,All_111,NA,non_equity
1974 Q2,All_112,NA,non_equity
1974 Q2,All_113,NA,non_equity
1974 Q2,All_114,NA,non_equity
1974 Q2,All_115,NA,non_equity
1974 Q2,All_116,NA,non_equity
1974 Q2,All_117,NA,non_equity
1974 Q2,All_118,NA,non_equity
1974 Q2,All_119,NA,non_equity
1974 Q2,All_120,NA,non_equity
1974 Q2,All_121,NA,non_equity
1974 Q2,All_122,NA,non_equity
1974 Q2,All_123,NA,non_equity
1974 Q2,All_124,NA,non_equity
1974 Q3,US_bonds_01,NA,non_equity
1974 Q3,US_bonds_02,NA,non_equity
1974 Q3,US_bonds_03,NA,non_equity
1974 Q3,US_bonds_04,NA,non_equity
1974 Q3,US_bonds_05,NA,non_equity
1974 Q3,US_bonds_06,NA,non_equity
1974 Q3,US_bonds_07,NA,non_equity
1974 Q3,US_bonds_08,NA,non_equity
1974 Q3,US_bonds_09,NA,non_equity
1974 Q3,US_bonds_10,NA,non_equity
1974 Q3,US_bonds_11,0.9933,non_equity
1974 Q3,US_bonds_12,0.9926,non_equity
1974 Q3,US_bonds_13,0.9938,non_equity
1974 Q3,US_bonds_14,0.9895,non_equity
1974 Q3,US_bonds_15,0.9891,non_equity
1974 Q3,US_bonds_16,0.9884,non_equity
1974 Q3,US_bonds_17,0.9842,non_equity
1974 Q3,US_bonds_18,0.9796,non_equity
1974 Q3,US_bonds_19,0.9664,non_equity
1974 Q3,US_bonds_20,0.9546,non_equity
1974 Q3,Sov_bonds_01,NA,non_equity
1974 Q3,Sov_bonds_02,NA,non_equity
1974 Q3,Sov_bonds_03,NA,non_equity
1974 Q3,Sov_bonds_04,NA,non_equity
1974 Q3,Sov_bonds_05,NA,non_equity
1974 Q3,Sov_bonds_06,NA,non_equity
1974 Q3,Options_01,NA,non_equity
1974 Q3,Options_02,NA,non_equity
1974 Q3,Options_03,NA,non_equity
1974 Q3,Options_04,NA,non_equity
1974 Q3,Options_05,NA,non_equity
1974 Q3,Options_06,NA,non_equity
1974 Q3,Options_07,NA,non_equity
1974 Q3,Options_08,NA,non_equity
1974 Q3,Options_09,NA,non_equity
1974 Q3,Options_10,NA,non_equity
1974 Q3,Options_11,NA,non_equity
1974 Q3,Options_12,NA,non_equity
1974 Q3,Options_13,NA,non_equity
1974 Q3,Options_14,NA,non_equity
1974 Q3,Options_15,NA,non_equity
1974 Q3,Options_16,NA,non_equity
1974 Q3,Options_17,NA,non_equity
1974 Q3,Options_18,NA,non_equity
1974 Q3,CDS_01,NA,non_equity
1974 Q3,CDS_02,NA,non_equity
1974 Q3,CDS_03,NA,non_equity
1974 Q3,CDS_04,NA,non_equity
1974 Q3,CDS_05,NA,non_equity
1974 Q3,CDS_06,NA,non_equity
1974 Q3,CDS_07,NA,non_equity
1974 Q3,CDS_08,NA,non_equity
1974 Q3,CDS_09,NA,non_equity
1974 Q3,CDS_10,NA,non_equity
1974 Q3,CDS_11,NA,non_equity
1974 Q3,CDS_12,NA,non_equity
1974 Q3,CDS_13,NA,non_equity
1974 Q3,CDS_14,NA,non_equity
1974 Q3,CDS_15,NA,non_equity
1974 Q3,CDS_16,NA,non_equity
1974 Q3,CDS_17,NA,non_equity
1974 Q3,CDS_18,NA,non_equity
1974 Q3,CDS_19,NA,non_equity
1974 Q3,CDS_20,NA,non_equity
1974 Q3,Commod_01,NA,non_equity
1974 Q3,Commod_02,NA,non_equity
1974 Q3,Commod_03,NA,non_equity
1974 Q3,Commod_04,NA,non_equity
1974 Q3,Commod_05,NA,non_equity
1974 Q3,Commod_06,NA,non_equity
1974 Q3,Commod_07,NA,non_equity
1974 Q3,Commod_08,NA,non_equity
1974 Q3,Commod_09,NA,non_equity
1974 Q3,Commod_10,NA,non_equity
1974 Q3,Commod_11,NA,non_equity
1974 Q3,Commod_12,NA,non_equity
1974 Q3,Commod_13,NA,non_equity
1974 Q3,Commod_14,NA,non_equity
1974 Q3,Commod_15,NA,non_equity
1974 Q3,Commod_16,NA,non_equity
1974 Q3,Commod_17,NA,non_equity
1974 Q3,Commod_18,NA,non_equity
1974 Q3,Commod_19,NA,non_equity
1974 Q3,Commod_20,NA,non_equity
1974 Q3,Commod_21,NA,non_equity
1974 Q3,Commod_22,NA,non_equity
1974 Q3,Commod_23,NA,non_equity
1974 Q3,FX_01,NA,non_equity
1974 Q3,FX_02,NA,non_equity
1974 Q3,FX_03,NA,non_equity
1974 Q3,FX_04,NA,non_equity
1974 Q3,FX_05,NA,non_equity
1974 Q3,FX_06,NA,non_equity
1974 Q3,FX_07,NA,non_equity
1974 Q3,FX_08,NA,non_equity
1974 Q3,FX_09,NA,non_equity
1974 Q3,FX_10,NA,non_equity
1974 Q3,FX_11,NA,non_equity
1974 Q3,FX_12,NA,non_equity
1974 Q3,All_01,0.7142,non_equity
1974 Q3,All_02,0.7944,non_equity
1974 Q3,All_03,0.817,non_equity
1974 Q3,All_04,0.8204,non_equity
1974 Q3,All_05,0.8199,non_equity
1974 Q3,All_06,0.7363,non_equity
1974 Q3,All_07,0.7951,non_equity
1974 Q3,All_08,0.8244,non_equity
1974 Q3,All_09,0.8203,non_equity
1974 Q3,All_10,0.8533999999999999,non_equity
1974 Q3,All_11,0.7219,non_equity
1974 Q3,All_12,0.7956,non_equity
1974 Q3,All_13,0.8506,non_equity
1974 Q3,All_14,0.86,non_equity
1974 Q3,All_15,0.8797,non_equity
1974 Q3,All_16,0.7139,non_equity
1974 Q3,All_17,0.7968,non_equity
1974 Q3,All_18,0.8508,non_equity
1974 Q3,All_19,0.8683,non_equity
1974 Q3,All_20,0.8553,non_equity
1974 Q3,All_21,0.6835,non_equity
1974 Q3,All_22,0.8005,non_equity
1974 Q3,All_23,0.8743,non_equity
1974 Q3,All_24,0.8392999999999999,non_equity
1974 Q3,All_25,0.8095,non_equity
1974 Q3,All_26,NA,non_equity
1974 Q3,All_27,NA,non_equity
1974 Q3,All_28,NA,non_equity
1974 Q3,All_29,NA,non_equity
1974 Q3,All_30,NA,non_equity
1974 Q3,All_31,NA,non_equity
1974 Q3,All_32,NA,non_equity
1974 Q3,All_33,NA,non_equity
1974 Q3,All_34,NA,non_equity
1974 Q3,All_35,NA,non_equity
1974 Q3,All_36,0.9933,non_equity
1974 Q3,All_37,0.9926,non_equity
1974 Q3,All_38,0.9938,non_equity
1974 Q3,All_39,0.9895,non_equity
1974 Q3,All_40,0.9891,non_equity
1974 Q3,All_41,0.9884,non_equity
1974 Q3,All_42,0.9842,non_equity
1974 Q3,All_43,0.9796,non_equity
1974 Q3,All_44,0.9664,non_equity
1974 Q3,All_45,0.9546,non_equity
1974 Q3,All_46,NA,non_equity
1974 Q3,All_47,NA,non_equity
1974 Q3,All_48,NA,non_equity
1974 Q3,All_49,NA,non_equity
1974 Q3,All_50,NA,non_equity
1974 Q3,All_51,NA,non_equity
1974 Q3,All_52,NA,non_equity
1974 Q3,All_53,NA,non_equity
1974 Q3,All_54,NA,non_equity
1974 Q3,All_55,NA,non_equity
1974 Q3,All_56,NA,non_equity
1974 Q3,All_57,NA,non_equity
1974 Q3,All_58,NA,non_equity
1974 Q3,All_59,NA,non_equity
1974 Q3,All_60,NA,non_equity
1974 Q3,All_61,NA,non_equity
1974 Q3,All_62,NA,non_equity
1974 Q3,All_63,NA,non_equity
1974 Q3,All_64,NA,non_equity
1974 Q3,All_65,NA,non_equity
1974 Q3,All_66,NA,non_equity
1974 Q3,All_67,NA,non_equity
1974 Q3,All_68,NA,non_equity
1974 Q3,All_69,NA,non_equity
1974 Q3,All_70,NA,non_equity
1974 Q3,All_71,NA,non_equity
1974 Q3,All_72,NA,non_equity
1974 Q3,All_73,NA,non_equity
1974 Q3,All_74,NA,non_equity
1974 Q3,All_75,NA,non_equity
1974 Q3,All_76,NA,non_equity
1974 Q3,All_77,NA,non_equity
1974 Q3,All_78,NA,non_equity
1974 Q3,All_79,NA,non_equity
1974 Q3,All_80,NA,non_equity
1974 Q3,All_81,NA,non_equity
1974 Q3,All_82,NA,non_equity
1974 Q3,All_83,NA,non_equity
1974 Q3,All_84,NA,non_equity
1974 Q3,All_85,NA,non_equity
1974 Q3,All_86,NA,non_equity
1974 Q3,All_87,NA,non_equity
1974 Q3,All_88,NA,non_equity
1974 Q3,All_89,NA,non_equity
1974 Q3,All_90,NA,non_equity
1974 Q3,All_91,NA,non_equity
1974 Q3,All_92,NA,non_equity
1974 Q3,All_93,NA,non_equity
1974 Q3,All_94,NA,non_equity
1974 Q3,All_95,NA,non_equity
1974 Q3,All_96,NA,non_equity
1974 Q3,All_97,NA,non_equity
1974 Q3,All_98,NA,non_equity
1974 Q3,All_99,NA,non_equity
1974 Q3,All_100,NA,non_equity
1974 Q3,All_101,NA,non_equity
1974 Q3,All_102,NA,non_equity
1974 Q3,All_103,NA,non_equity
1974 Q3,All_104,NA,non_equity
1974 Q3,All_105,NA,non_equity
1974 Q3,All_106,NA,non_equity
1974 Q3,All_107,NA,non_equity
1974 Q3,All_108,NA,non_equity
1974 Q3,All_109,NA,non_equity
1974 Q3,All_110,NA,non_equity
1974 Q3,All_111,NA,non_equity
1974 Q3,All_112,NA,non_equity
1974 Q3,All_113,NA,non_equity
1974 Q3,All_114,NA,non_equity
1974 Q3,All_115,NA,non_equity
1974 Q3,All_116,NA,non_equity
1974 Q3,All_117,NA,non_equity
1974 Q3,All_118,NA,non_equity
1974 Q3,All_119,NA,non_equity
1974 Q3,All_120,NA,non_equity
1974 Q3,All_121,NA,non_equity
1974 Q3,All_122,NA,non_equity
1974 Q3,All_123,NA,non_equity
1974 Q3,All_124,NA,non_equity
1974 Q4,US_bonds_01,NA,non_equity
1974 Q4,US_bonds_02,NA,non_equity
1974 Q4,US_bonds_03,NA,non_equity
1974 Q4,US_bonds_04,NA,non_equity
1974 Q4,US_bonds_05,NA,non_equity
1974 Q4,US_bonds_06,NA,non_equity
1974 Q4,US_bonds_07,NA,non_equity
1974 Q4,US_bonds_08,NA,non_equity
1974 Q4,US_bonds_09,NA,non_equity
1974 Q4,US_bonds_10,NA,non_equity
1974 Q4,US_bonds_11,1.0584,non_equity
1974 Q4,US_bonds_12,1.0638,non_equity
1974 Q4,US_bonds_13,1.0641,non_equity
1974 Q4,US_bonds_14,1.0633,non_equity
1974 Q4,US_bonds_15,1.0552,non_equity
1974 Q4,US_bonds_16,1.0496,non_equity
1974 Q4,US_bonds_17,1.0479,non_equity
1974 Q4,US_bonds_18,1.0508,non_equity
1974 Q4,US_bonds_19,1.0686,non_equity
1974 Q4,US_bonds_20,1.0744,non_equity
1974 Q4,Sov_bonds_01,NA,non_equity
1974 Q4,Sov_bonds_02,NA,non_equity
1974 Q4,Sov_bonds_03,NA,non_equity
1974 Q4,Sov_bonds_04,NA,non_equity
1974 Q4,Sov_bonds_05,NA,non_equity
1974 Q4,Sov_bonds_06,NA,non_equity
1974 Q4,Options_01,NA,non_equity
1974 Q4,Options_02,NA,non_equity
1974 Q4,Options_03,NA,non_equity
1974 Q4,Options_04,NA,non_equity
1974 Q4,Options_05,NA,non_equity
1974 Q4,Options_06,NA,non_equity
1974 Q4,Options_07,NA,non_equity
1974 Q4,Options_08,NA,non_equity
1974 Q4,Options_09,NA,non_equity
1974 Q4,Options_10,NA,non_equity
1974 Q4,Options_11,NA,non_equity
1974 Q4,Options_12,NA,non_equity
1974 Q4,Options_13,NA,non_equity
