Quarter,portfolio_id,returns,asset_class,asset_id,psi_t,phi_t,cay_t,T_Bill_Rate,RREL_t,consumption_growth,avg_excess_return
2001 Q3,BIG HiBM,0.9624033077138503,equity,size_bm,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,-0.06929669228614976
2001 Q3,SMALL LoINV,1.2381976998832098,equity,size_inv,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.20649769988320976
2001 Q3,ME1 INV2,1.156077848551091,equity,size_inv,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.12437784855109091
2001 Q3,ME1 INV3,1.1375556835271987,equity,size_inv,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.10585568352719865
2001 Q3,ME1 INV4,1.1661314300908925,equity,size_inv,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.13443143009089242
2001 Q3,SMALL HiINV,1.3025837408050351,equity,size_inv,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.2708837408050351
2001 Q3,ME2 INV1,1.2278448090127112,equity,size_inv,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.19614480901271114
2001 Q3,ME2 INV2,1.1543055877952084,equity,size_inv,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.12260558779520836
2001 Q3,ME2 INV3,1.18994819067513,equity,size_inv,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.15824819067512985
2001 Q3,ME2 INV4,1.2238266770257595,equity,size_inv,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.19212667702575947
2001 Q3,ME2 INV5,1.3579841101366852,equity,size_inv,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.3262841101366851
2001 Q3,ME3 INV1,1.2085530215000575,equity,size_inv,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.17685302150005744
2001 Q3,ME3 INV2,1.2157385417932316,equity,size_inv,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.18403854179323154
2001 Q3,ME3 INV3,1.1546329524891155,equity,size_inv,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.1229329524891154
2001 Q3,ME3 INV4,1.2070007116330244,equity,size_inv,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.1753007116330243
2001 Q3,ME3 INV5,1.3359288776314218,equity,size_inv,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.3042288776314217
2001 Q3,ME4 INV1,1.2092725450263568,equity,size_inv,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.17757254502635678
2001 Q3,ME4 INV2,1.1550573395749968,equity,size_inv,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.12335733957499673
2001 Q3,ME4 INV3,1.123841835916753,equity,size_inv,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.09214183591675296
2001 Q3,ME4 INV4,1.1586267584829684,equity,size_inv,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.1269267584829683
2001 Q3,ME4 INV5,1.283906869660808,equity,size_inv,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.25220686966080796
2001 Q3,BIG LoINV,1.0702570185318432,equity,size_inv,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.038557018531843124
2001 Q3,ME5 INV2,1.087869531252129,equity,size_inv,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.05616953125212887
2001 Q3,ME5 INV3,1.113779648196181,equity,size_inv,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.08207964819618097
2001 Q3,ME5 INV4,1.041030494582851,equity,size_inv,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.009330494582850957
2001 Q3,BIG HiINV,1.1525163766299344,equity,size_inv,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.12081637662993439
2001 Q3,SMALL LoOP,1.2931703137155643,equity,size_op,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.2614703137155643
2001 Q3,ME1 OP2,1.1632186498051316,equity,size_op,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.1315186498051315
2001 Q3,ME1 OP3,1.1205524599323602,equity,size_op,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.08885245993236013
2001 Q3,ME1 OP4,1.1111700049199136,equity,size_op,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.07947000491991352
2001 Q3,SMALL HiOP,1.158613272857041,equity,size_op,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.12691327285704102
2001 Q3,ME2 OP1,1.3210813363926583,equity,size_op,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.2893813363926583
2001 Q3,ME2 OP2,1.2056285495343497,equity,size_op,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.17392854953434966
2001 Q3,ME2 OP3,1.1807817272068648,equity,size_op,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.14908172720686474
2001 Q3,ME2 OP4,1.2533839388429326,equity,size_op,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.22168393884293258
2001 Q3,ME2 OP5,1.214567083631947,equity,size_op,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.18286708363194704
2001 Q3,ME3 OP1,1.3400853100777355,equity,size_op,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.3083853100777354
2001 Q3,ME3 OP2,1.1981823297791558,equity,size_op,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.16648232977915578
2001 Q3,ME3 OP3,1.1750780967518741,equity,size_op,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.14337809675187407
2001 Q3,ME3 OP4,1.2307052674377577,equity,size_op,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.1990052674377576
2001 Q3,ME3 OP5,1.2471723818722527,equity,size_op,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.2154723818722526
2001 Q3,ME4 OP1,1.2389427210397304,equity,size_op,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.2072427210397303
2001 Q3,ME4 OP2,1.214466549330736,equity,size_op,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.182766549330736
2001 Q3,ME4 OP3,1.1917114008410445,equity,size_op,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.16001140084104448
2001 Q3,ME4 OP4,1.1412435798252611,equity,size_op,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.10954357982526108
2001 Q3,ME4 OP5,1.195914390998739,equity,size_op,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.16421439099873902
2001 Q3,BIG LoOP,1.107114699168415,equity,size_op,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.07541469916841503
2001 Q3,ME5 OP2,1.1029274672501674,equity,size_op,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.07122746725016738
2001 Q3,ME5 OP3,1.1578052650166382,equity,size_op,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.1261052650166381
2001 Q3,ME5 OP4,1.1259560309422805,equity,size_op,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.09425603094228041
2001 Q3,BIG HiOP,1.0634128508785594,equity,size_op,0.8625848833023121,5.74615538217345,0.0093176972,1.0317,-0.016400000000000005,0.0034798061659035984,0.03171285087855935
2001 Q4,Lo PRIOR,1.085029065414,equity,long_run_reversals,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.06596239874733345
2001 Q4,PRIOR 2,1.064909501019,equity,long_run_reversals,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.045842834352333384
2001 Q4,PRIOR 3,1.0791050798709998,equity,long_run_reversals,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.06003841320433323
2001 Q4,PRIOR 4,1.0655150011190002,equity,long_run_reversals,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.04644833445233365
2001 Q4,PRIOR 5,1.060552316655,equity,long_run_reversals,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.04148564998833337
2001 Q4,PRIOR 6,1.057224287672,equity,long_run_reversals,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.038157621005333375
2001 Q4,PRIOR 7,1.0700396545409998,equity,long_run_reversals,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.05097298787433324
2001 Q4,PRIOR 8,1.02218259975,equity,long_run_reversals,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.0031159330833334664
2001 Q4,PRIOR 9,1.013528997672,equity,long_run_reversals,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,-0.005537668994666456
2001 Q4,Hi PRIOR,0.95520607624,equity,long_run_reversals,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,-0.06386059042666659
2001 Q4,SMALL LoBM,0.8694475383069868,equity,size_bm,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,-0.14961912835967972
2001 Q4,ME1 BM2,1.0011998372644946,equity,size_bm,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,-0.01786682940217199
2001 Q4,ME1 BM3,1.0640107788580364,equity,size_bm,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.044944112191369845
2001 Q4,ME1 BM4,1.1037744858724072,equity,size_bm,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.08470781920574066
2001 Q4,SMALL HiBM,1.1111128312239766,equity,size_bm,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.09204616455731007
2001 Q4,ME2 BM1,0.9169772554421878,equity,size_bm,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,-0.10208941122447879
2001 Q4,ME2 BM2,1.0161851988354051,equity,size_bm,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,-0.0028814678312614195
2001 Q4,ME2 BM3,1.058925837716209,equity,size_bm,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.0398591710495424
2001 Q4,ME2 BM4,1.1046872211236076,equity,size_bm,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.08562055445694106
2001 Q4,ME2 BM5,1.1300978718259944,equity,size_bm,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.11103120515932785
2001 Q4,ME3 BM1,0.9571549314723836,equity,size_bm,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,-0.061911735194282946
2001 Q4,ME3 BM2,1.044358820888236,equity,size_bm,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.025292154221569385
2001 Q4,ME3 BM3,1.0614107890107547,equity,size_bm,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.04234412234408813
2001 Q4,ME3 BM4,1.0993961691111012,equity,size_bm,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.0803295024444346
2001 Q4,ME3 BM5,1.1891709943107525,equity,size_bm,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.1701043276440859
2001 Q4,ME4 BM1,0.9800162526148397,equity,size_bm,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,-0.039050414051826854
2001 Q4,ME4 BM2,1.0738656911377769,equity,size_bm,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.05479902447111029
2001 Q4,ME4 BM3,1.10240274130221,equity,size_bm,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.08333607463554338
2001 Q4,ME4 BM4,1.0265026471799648,equity,size_bm,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.00743598051329819
2001 Q4,ME4 BM5,1.0743679575553178,equity,size_bm,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.05530129088865121
2001 Q4,BIG LoBM,0.9965046498508925,equity,size_bm,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,-0.022562016815774077
2001 Q4,ME5 BM2,1.0423367349873025,equity,size_bm,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.02327006832063594
2001 Q4,ME5 BM3,1.0319731030802497,equity,size_bm,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.012906436413583133
2001 Q4,ME5 BM4,1.0359551751312353,equity,size_bm,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.016888508464568686
2001 Q4,BIG HiBM,0.7931040101144525,equity,size_bm,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,-0.22596265655221404
2001 Q4,SMALL LoINV,1.0869080873790402,equity,size_inv,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.06784142071237365
2001 Q4,ME1 INV2,1.1129626364263068,equity,size_inv,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.09389596975964021
2001 Q4,ME1 INV3,1.1041279429184236,equity,size_inv,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.08506127625175708
2001 Q4,ME1 INV4,1.0894225319033366,equity,size_inv,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.07035586523667003
2001 Q4,SMALL HiINV,0.971835214320671,equity,size_inv,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,-0.04723145234599557
2001 Q4,ME2 INV1,1.1143055731756255,equity,size_inv,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.09523890650895894
2001 Q4,ME2 INV2,1.0857619040587339,equity,size_inv,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.06669523739206729
2001 Q4,ME2 INV3,1.0914315238731622,equity,size_inv,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.07236485720649566
2001 Q4,ME2 INV4,1.094632586939394,equity,size_inv,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.07556592027272746
2001 Q4,ME2 INV5,0.92283964364799,equity,size_inv,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,-0.09622702301867658
2001 Q4,ME3 INV1,1.104021068091349,equity,size_inv,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.08495440142468236
2001 Q4,ME3 INV2,1.0793876606467416,equity,size_inv,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.060320993980075066
2001 Q4,ME3 INV3,1.0741061053568834,equity,size_inv,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.05503943869021688
2001 Q4,ME3 INV4,1.0389415298402502,equity,size_inv,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.019874863173583668
2001 Q4,ME3 INV5,0.9590624364913684,equity,size_inv,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,-0.06000423017529821
2001 Q4,ME4 INV1,1.0873751590508909,equity,size_inv,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.06830849238422432
2001 Q4,ME4 INV2,1.085688543751557,equity,size_inv,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.06662187708489054
2001 Q4,ME4 INV3,1.0769665481606507,equity,size_inv,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.05789988149398417
2001 Q4,ME4 INV4,1.0339843034931464,equity,size_inv,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.014917636826479841
2001 Q4,ME4 INV5,0.9693139780102497,equity,size_inv,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,-0.04975268865641691
2001 Q4,BIG LoINV,1.0217346894136599,equity,size_inv,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.0026680227469932927
2001 Q4,ME5 INV2,1.0242290915355339,equity,size_inv,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.00516242486886731
2001 Q4,ME5 INV3,1.0359272851905545,equity,size_inv,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.016860618523887982
2001 Q4,ME5 INV4,1.0064688999248461,equity,size_inv,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,-0.012597766741820449
2001 Q4,BIG HiINV,0.9729256246109248,equity,size_inv,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,-0.046141042055741766
2001 Q4,SMALL LoOP,1.001142031161854,equity,size_op,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,-0.017924635504812603
2001 Q4,ME1 OP2,1.0839685742548193,equity,size_op,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.06490190758815273
2001 Q4,ME1 OP3,1.1155672522722915,equity,size_op,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.09650058560562491
2001 Q4,ME1 OP4,1.1253278147909285,equity,size_op,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.1062611481242619
2001 Q4,SMALL HiOP,1.1496530487756957,equity,size_op,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.13058638210902918
2001 Q4,ME2 OP1,0.927188759909596,equity,size_op,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,-0.09187790675707053
2001 Q4,ME2 OP2,1.117401301246116,equity,size_op,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.09833463457944935
2001 Q4,ME2 OP3,1.0842319822733455,equity,size_op,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.06516531560667893
2001 Q4,ME2 OP4,1.0932662492544698,equity,size_op,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.07419958258780324
2001 Q4,ME2 OP5,1.0832718824154342,equity,size_op,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.06420521574876759
2001 Q4,ME3 OP1,0.9094758470977735,equity,size_op,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,-0.10959081956889305
2001 Q4,ME3 OP2,1.0551138772793407,equity,size_op,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.03604721061267413
2001 Q4,ME3 OP3,1.0585543914284221,equity,size_op,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.03948772476175555
2001 Q4,ME3 OP4,1.0760610901968621,equity,size_op,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.05699442353019557
2001 Q4,ME3 OP5,1.125808598053821,equity,size_op,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.10674193138715449
2001 Q4,ME4 OP1,0.9249861664692798,equity,size_op,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,-0.09408050019738678
2001 Q4,ME4 OP2,1.0417191371313221,equity,size_op,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.022652470464655572
2001 Q4,ME4 OP3,1.0671866046765381,equity,size_op,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.04811993800987158
2001 Q4,ME4 OP4,1.0760004539241512,equity,size_op,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.05693378725748466
2001 Q4,ME4 OP5,1.0781216655454124,equity,size_op,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.05905499887874588
2001 Q4,BIG LoOP,0.9066168705593783,equity,size_op,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,-0.11244979610728822
2001 Q4,ME5 OP2,0.9654277060132613,equity,size_op,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,-0.05363896065340523
2001 Q4,ME5 OP3,0.9839839355721861,equity,size_op,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,-0.03508273109448046
2001 Q4,ME5 OP4,1.0506483341868302,equity,size_op,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,0.03158166752016367
2001 Q4,BIG HiOP,1.006089948870786,equity,size_op,0.8583156254013473,5.822067391329729,0.0213034519,1.0190666666666666,-0.027077777777777774,0.01613511267939227,-0.01297671779588061
2002 Q1,Lo PRIOR,0.9060519507479999,equity,long_run_reversals,0.8570465127338281,5.852878999450961,0.0038227104,1.0172,-0.02670555555555556,0.0022264197755277326,-0.11114804925200017
2002 Q1,PRIOR 2,0.9486993728159999,equity,long_run_reversals,0.8570465127338281,5.852878999450961,0.0038227104,1.0172,-0.02670555555555556,0.0022264197755277326,-0.06850062718400018
2002 Q1,PRIOR 3,0.9948629596579999,equity,long_run_reversals,0.8570465127338281,5.852878999450961,0.0038227104,1.0172,-0.02670555555555556,0.0022264197755277326,-0.022337040342000236
2002 Q1,PRIOR 4,0.93385521944,equity,long_run_reversals,0.8570465127338281,5.852878999450961,0.0038227104,1.0172,-0.02670555555555556,0.0022264197755277326,-0.08334478056000005
2002 Q1,PRIOR 5,0.924158967732,equity,long_run_reversals,0.8570465127338281,5.852878999450961,0.0038227104,1.0172,-0.02670555555555556,0.0022264197755277326,-0.09304103226800009
2002 Q1,PRIOR 6,0.8831215273799999,equity,long_run_reversals,0.8570465127338281,5.852878999450961,0.0038227104,1.0172,-0.02670555555555556,0.0022264197755277326,-0.13407847262000017
2002 Q1,PRIOR 7,0.9136366738520001,equity,long_run_reversals,0.8570465127338281,5.852878999450961,0.0038227104,1.0172,-0.02670555555555556,0.0022264197755277326,-0.10356332614800001
2002 Q1,PRIOR 8,0.896318483968,equity,long_run_reversals,0.8570465127338281,5.852878999450961,0.0038227104,1.0172,-0.02670555555555556,0.0022264197755277326,-0.12088151603200015
2002 Q1,PRIOR 9,0.859035832424,equity,long_run_reversals,0.8570465127338281,5.852878999450961,0.0038227104,1.0172,-0.02670555555555556,0.0022264197755277326,-0.15816416757600016
2002 Q1,Hi PRIOR,0.79808311692,equity,long_run_reversals,0.8570465127338281,5.852878999450961,0.0038227104,1.0172,-0.02670555555555556,0.0022264197755277326,-0.2191168830800001
2002 Q1,SMALL LoBM,0.7627951570944661,equity,size_bm,0.8570465127338281,5.852878999450961,0.0038227104,1.0172,-0.02670555555555556,0.0022264197755277326,-0.254404842905534
2002 Q1,ME1 BM2,0.8694767495536214,equity,size_bm,0.8570465127338281,5.852878999450961,0.0038227104,1.0172,-0.02670555555555556,0.0022264197755277326,-0.14772325044637868
2002 Q1,ME1 BM3,0.9700038637814489,equity,size_bm,0.8570465127338281,5.852878999450961,0.0038227104,1.0172,-0.02670555555555556,0.0022264197755277326,-0.04719613621855123
2002 Q1,ME1 BM4,1.0643852975291224,equity,size_bm,0.8570465127338281,5.852878999450961,0.0038227104,1.0172,-0.02670555555555556,0.0022264197755277326,0.04718529752912226
2002 Q1,SMALL HiBM,1.04443142550056,equity,size_bm,0.8570465127338281,5.852878999450961,0.0038227104,1.0172,-0.02670555555555556,0.0022264197755277326,0.027231425500559903
